"ensembl.gene.id","ensembl.transcript.id","chromosome.name","gene.start","gene.end","strand","transcript.start","transcript.end.","gene.name","transcript.count","gc.content","gene.type","transcript.type","gene.length"
"ENSG00000277352","ENST00000622854",21,44494874,44495519,1,44494874,44495519,"KB-68A7.2",1,51.08,"lincRNA","lincRNA",645
"ENSG00000270093","ENST00000602659",21,16643529,16645065,1,16643529,16645065,"AP000473.8",1,37.8,"lincRNA","lincRNA",1536
"ENSG00000154721","ENST00000400532",21,25639272,25717562,1,25639272,25714573,"JAM2",7,39.65,"protein_coding","protein_coding",78290
"ENSG00000154721","ENST00000480456",21,25639272,25717562,1,25639272,25717562,"JAM2",7,39.65,"protein_coding","protein_coding",78290
"ENSG00000154721","ENST00000460679",21,25639272,25717562,1,25689866,25714731,"JAM2",7,39.65,"protein_coding","nonsense_mediated_decay",78290
"ENSG00000154721","ENST00000492962",21,25639272,25717562,1,25702178,25710179,"JAM2",7,39.65,"protein_coding","retained_intron",78290
"ENSG00000154721","ENST00000477351",21,25639272,25717562,1,25711388,25714739,"JAM2",7,39.65,"protein_coding","processed_transcript",78290
"ENSG00000154721","ENST00000471689",21,25639272,25717562,1,25712019,25714889,"JAM2",7,39.65,"protein_coding","retained_intron",78290
"ENSG00000154721","ENST00000312957",21,25639272,25717562,1,25639282,25717552,"JAM2",7,39.65,"protein_coding","protein_coding",78290
"ENSG00000256073","ENST00000534991",21,32393130,32393960,1,32393130,32393960,"URB1-AS1",1,54.63,"lincRNA","lincRNA",830
"ENSG00000266299","ENST00000581787",21,13644775,13644850,-1,13644775,13644850,"MIR3118-1",1,32.89,"miRNA","miRNA",75
"ENSG00000273115","ENST00000608410",21,26459903,26460214,-1,26459903,26460214,"KB-1466C5.1",1,42.95,"lincRNA","lincRNA",311
"ENSG00000228355","ENST00000456613",21,45378201,45379635,-1,45378201,45379624,"BX322559.3",2,57,"antisense","antisense",1434
"ENSG00000228355","ENST00000416468",21,45378201,45379635,-1,45378336,45379635,"BX322559.3",2,57,"antisense","antisense",1434
"ENSG00000276902","ENST00000615262",21,6365955,6366055,1,6365955,6366055,"Y_RNA",1,38.61,"misc_RNA","misc_RNA",100
"ENSG00000243064","ENST00000429114",21,14236206,14362754,1,14236206,14279657,"ABCC13",6,36.49,"transcribed_unprocessed_pseudogene","processed_transcript",126548
"ENSG00000243064","ENST00000482980",21,14236206,14362754,1,14273799,14338017,"ABCC13",6,36.49,"transcribed_unprocessed_pseudogene","processed_transcript",126548
"ENSG00000243064","ENST00000481582",21,14236206,14362754,1,14273880,14299685,"ABCC13",6,36.49,"transcribed_unprocessed_pseudogene","retained_intron",126548
"ENSG00000243064","ENST00000467409",21,14236206,14362754,1,14273891,14301386,"ABCC13",6,36.49,"transcribed_unprocessed_pseudogene","retained_intron",126548
"ENSG00000243064","ENST00000471902",21,14236206,14362754,1,14273936,14291399,"ABCC13",6,36.49,"transcribed_unprocessed_pseudogene","processed_transcript",126548
"ENSG00000243064","ENST00000463099",21,14236206,14362754,1,14274092,14362754,"ABCC13",6,36.49,"transcribed_unprocessed_pseudogene","transcribed_unprocessed_pseudogene",126548
"ENSG00000233922","ENST00000441095",21,45593654,45603056,1,45593654,45603056,"AL133493.2",2,52.25,"lincRNA","lincRNA",9402
"ENSG00000233922","ENST00000424569",21,45593654,45603056,1,45593678,45597091,"AL133493.2",2,52.25,"lincRNA","lincRNA",9402
"ENSG00000235514","ENST00000436405",21,25762938,25763333,-1,25762938,25763333,"LLPHP2",1,39.9,"processed_pseudogene","processed_pseudogene",395
"ENSG00000199806","ENST00000362936",21,36851911,36852028,1,36851911,36852028,"RNA5SP491",1,61.02,"rRNA","rRNA",117
"ENSG00000244294","ENST00000467060",21,33918995,33919338,-1,33918995,33919338,"RN7SL740P",1,53.49,"misc_RNA","misc_RNA",343
"ENSG00000252915","ENST00000517106",21,39344537,39344628,1,39344537,39344628,"Y_RNA",1,40.22,"misc_RNA","misc_RNA",91
"ENSG00000223806","ENST00000448579",21,38739021,38747460,-1,38739021,38742053,"LINC00114",3,41.69,"lincRNA","lincRNA",8439
"ENSG00000223806","ENST00000411989",21,38739021,38747460,-1,38739021,38742517,"LINC00114",3,41.69,"lincRNA","lincRNA",8439
"ENSG00000223806","ENST00000429621",21,38739021,38747460,-1,38739021,38747460,"LINC00114",3,41.69,"lincRNA","lincRNA",8439
"ENSG00000183249","ENST00000457709",21,14000927,14005279,1,14000927,14005279,"NF1P3",1,36.34,"unprocessed_pseudogene","unprocessed_pseudogene",4352
"ENSG00000227330","ENST00000432412",21,18022370,18114904,-1,18022370,18114904,"AP000998.2",1,36.93,"lincRNA","lincRNA",92534
"ENSG00000142182","ENST00000436357",21,44246339,44262216,-1,44246339,44251238,"DNMT3L",4,57,"protein_coding","protein_coding",15877
"ENSG00000142182","ENST00000270172",21,44246339,44262216,-1,44246339,44262216,"DNMT3L",4,57,"protein_coding","protein_coding",15877
"ENSG00000142182","ENST00000628202",21,44246339,44262216,-1,44246352,44261890,"DNMT3L",4,57,"protein_coding","protein_coding",15877
"ENSG00000142182","ENST00000431166",21,44246339,44262216,-1,44250810,44261882,"DNMT3L",4,57,"protein_coding","protein_coding",15877
"ENSG00000205439","ENST00000397907",21,44646657,44658341,1,44657932,44658341,"KRTAP12-3",2,53.88,"protein_coding","protein_coding",11684
"ENSG00000205439","ENST00000619249",21,44646657,44658341,1,44646657,44658270,"KRTAP12-3",2,53.88,"protein_coding","protein_coding",11684
"ENSG00000205424","ENST00000380008",21,45827961,45836419,-1,45827961,45836419,"AL592528.1",1,56.07,"antisense","antisense",8458
"ENSG00000177398","ENST00000400427",21,42062959,42143453,1,42062959,42142995,"UMODL1",14,52.21,"protein_coding","protein_coding",80494
"ENSG00000177398","ENST00000400424",21,42062959,42143453,1,42062959,42143453,"UMODL1",14,52.21,"protein_coding","protein_coding",80494
"ENSG00000177398","ENST00000408989",21,42062959,42143453,1,42071317,42142995,"UMODL1",14,52.21,"protein_coding","protein_coding",80494
"ENSG00000177398","ENST00000408910",21,42062959,42143453,1,42071317,42142995,"UMODL1",14,52.21,"protein_coding","protein_coding",80494
"ENSG00000177398","ENST00000491559",21,42062959,42143453,1,42085303,42104057,"UMODL1",14,52.21,"protein_coding","nonsense_mediated_decay",80494
"ENSG00000177398","ENST00000468982",21,42062959,42143453,1,42085303,42104057,"UMODL1",14,52.21,"protein_coding","nonsense_mediated_decay",80494
"ENSG00000177398","ENST00000497243",21,42062959,42143453,1,42085303,42104057,"UMODL1",14,52.21,"protein_coding","nonsense_mediated_decay",80494
"ENSG00000177398","ENST00000400421",21,42062959,42143453,1,42085303,42104057,"UMODL1",14,52.21,"protein_coding","nonsense_mediated_decay",80494
"ENSG00000177398","ENST00000466434",21,42062959,42143453,1,42085303,42104057,"UMODL1",14,52.21,"protein_coding","nonsense_mediated_decay",80494
"ENSG00000177398","ENST00000485357",21,42062959,42143453,1,42085303,42104057,"UMODL1",14,52.21,"protein_coding","nonsense_mediated_decay",80494
"ENSG00000177398","ENST00000475047",21,42062959,42143453,1,42111397,42115934,"UMODL1",14,52.21,"protein_coding","processed_transcript",80494
"ENSG00000177398","ENST00000484174",21,42062959,42143453,1,42120519,42126396,"UMODL1",14,52.21,"protein_coding","processed_transcript",80494
"ENSG00000177398","ENST00000400423",21,42062959,42143453,1,42120519,42142995,"UMODL1",14,52.21,"protein_coding","processed_transcript",80494
"ENSG00000177398","ENST00000484712",21,42062959,42143453,1,42127678,42137631,"UMODL1",14,52.21,"protein_coding","processed_transcript",80494
"ENSG00000187005","ENST00000335093",21,30754830,30755428,-1,30754830,30755428,"KRTAP21-1",1,43.91,"protein_coding","protein_coding",598
"ENSG00000278381","ENST00000613704",21,13654073,13654356,1,13654073,13654356,"AL050303.11",1,31.69,"processed_pseudogene","processed_pseudogene",283
"ENSG00000227874","ENST00000435181",21,13665868,13667546,-1,13665868,13667546,"GRAMD4P1",1,54.02,"processed_pseudogene","processed_pseudogene",1678
"ENSG00000239415","ENST00000447037",21,46251549,46254133,-1,46251549,46252834,"AP001469.9",2,44.14,"antisense","antisense",2584
"ENSG00000239415","ENST00000430259",21,46251549,46254133,-1,46251812,46254133,"AP001469.9",2,44.14,"antisense","antisense",2584
"ENSG00000215424","ENST00000590829",21,46229217,46259390,1,46229217,46259390,"MCM3AP-AS1",9,46.48,"antisense","antisense",30173
"ENSG00000215424","ENST00000591223",21,46229217,46259390,1,46229225,46243750,"MCM3AP-AS1",9,46.48,"antisense","antisense",30173
"ENSG00000215424","ENST00000414659",21,46229217,46259390,1,46229231,46251701,"MCM3AP-AS1",9,46.48,"antisense","antisense",30173
"ENSG00000215424","ENST00000432735",21,46229217,46259390,1,46229234,46242999,"MCM3AP-AS1",9,46.48,"antisense","antisense",30173
"ENSG00000215424","ENST00000444998",21,46229217,46259390,1,46229240,46242999,"MCM3AP-AS1",9,46.48,"antisense","antisense",30173
"ENSG00000215424","ENST00000455567",21,46229217,46259390,1,46229244,46251701,"MCM3AP-AS1",9,46.48,"antisense","antisense",30173
"ENSG00000215424","ENST00000421927",21,46229217,46259390,1,46229247,46242999,"MCM3AP-AS1",9,46.48,"antisense","antisense",30173
"ENSG00000215424","ENST00000588753",21,46229217,46259390,1,46229273,46244865,"MCM3AP-AS1",9,46.48,"antisense","antisense",30173
"ENSG00000215424","ENST00000420074",21,46229217,46259390,1,46229524,46235453,"MCM3AP-AS1",9,46.48,"antisense","antisense",30173
"ENSG00000279851","ENST00000623370",21,10122273,10129029,1,10122273,10129029,"CH507-216K13.2",1,58.47,"lincRNA","lincRNA",6756
"ENSG00000159231","ENST00000290354",21,36134912,36146566,1,36134912,36146566,"CBR3",1,48.69,"protein_coding","protein_coding",11654
"ENSG00000232512","ENST00000453802",21,25095022,25103670,1,25095022,25103670,"AP000233.2",2,35.82,"lincRNA","lincRNA",8648
"ENSG00000232512","ENST00000418942",21,25095022,25103670,1,25095042,25103670,"AP000233.2",2,35.82,"lincRNA","lincRNA",8648
"ENSG00000186842","ENST00000334165",21,32572238,32575881,-1,32572238,32575881,"LINC00846",1,50.6,"3prime_overlapping_ncRNA","3prime_overlapping_ncRNA",3643
"ENSG00000276076","ENST00000619537",21,6560714,6564489,1,6560714,6564489,"CH507-152C13.3",4,63.03,"protein_coding","protein_coding",3775
"ENSG00000276076","ENST00000624019",21,6560714,6564489,1,6561284,6563978,"CH507-152C13.3",4,63.03,"protein_coding","protein_coding",3775
"ENSG00000276076","ENST00000624901",21,6560714,6564489,1,6561911,6564084,"CH507-152C13.3",4,63.03,"protein_coding","retained_intron",3775
"ENSG00000276076","ENST00000624932",21,6560714,6564489,1,6561954,6564203,"CH507-152C13.3",4,63.03,"protein_coding","protein_coding",3775
"ENSG00000228861","ENST00000467573",21,39127568,39128040,1,39127568,39128040,"RPL23AP12",1,47.99,"processed_pseudogene","processed_pseudogene",472
"ENSG00000275170","ENST00000613317",21,14019060,14020725,-1,14019060,14020725,"FRG2MP",1,46.64,"processed_pseudogene","processed_pseudogene",1665
"ENSG00000265590","ENST00000431216",21,32578822,32612281,-1,32578822,32612146,"AP000275.65",2,47.45,"protein_coding","protein_coding",33459
"ENSG00000265590","ENST00000553001",21,32578822,32612281,-1,32578823,32612281,"AP000275.65",2,47.45,"protein_coding","protein_coding",33459
"ENSG00000235701","ENST00000437262",21,39171130,39172106,-1,39171130,39172106,"PCBP2P1",1,49.54,"processed_pseudogene","processed_pseudogene",976
"ENSG00000280095","ENST00000623983",21,6081193,6082585,1,6081193,6082585,"CH507-42P11.7",1,59.37,"lincRNA","lincRNA",1392
"ENSG00000231106","ENST00000457157",21,36005338,36007838,1,36005338,36007838,"LINC01436",1,46.9,"lincRNA","lincRNA",2500
"ENSG00000215447","ENST00000454115",21,45288052,45291738,1,45288052,45290578,"BX322557.10",2,53.84,"processed_transcript","antisense",3686
"ENSG00000215447","ENST00000400362",21,45288052,45291738,1,45288062,45291738,"BX322557.10",2,53.84,"processed_transcript","lincRNA",3686
"ENSG00000154639","ENST00000284878",21,17512382,17593579,1,17512382,17570100,"CXADR",5,40.2,"protein_coding","protein_coding",81197
"ENSG00000154639","ENST00000400166",21,17512382,17593579,1,17513046,17565852,"CXADR",5,40.2,"protein_coding","protein_coding",81197
"ENSG00000154639","ENST00000356275",21,17512382,17593579,1,17513130,17565487,"CXADR",5,40.2,"protein_coding","protein_coding",81197
"ENSG00000154639","ENST00000400165",21,17512382,17593579,1,17513130,17565615,"CXADR",5,40.2,"protein_coding","protein_coding",81197
"ENSG00000154639","ENST00000400169",21,17512382,17593579,1,17513130,17593579,"CXADR",5,40.2,"protein_coding","protein_coding",81197
"ENSG00000277991","ENST00000623374",21,7669397,7681742,-1,7669397,7679177,"CH507-338C24.1",8,39.72,"lincRNA","lincRNA",12345
"ENSG00000277991","ENST00000624633",21,7669397,7681742,-1,7669530,7676444,"CH507-338C24.1",8,39.72,"lincRNA","lincRNA",12345
"ENSG00000277991","ENST00000623190",21,7669397,7681742,-1,7670167,7675666,"CH507-338C24.1",8,39.72,"lincRNA","lincRNA",12345
"ENSG00000277991","ENST00000623637",21,7669397,7681742,-1,7671127,7676592,"CH507-338C24.1",8,39.72,"lincRNA","lincRNA",12345
"ENSG00000277991","ENST00000623783",21,7669397,7681742,-1,7671873,7677935,"CH507-338C24.1",8,39.72,"lincRNA","lincRNA",12345
"ENSG00000277991","ENST00000625005",21,7669397,7681742,-1,7672755,7681742,"CH507-338C24.1",8,39.72,"lincRNA","lincRNA",12345
"ENSG00000277991","ENST00000623797",21,7669397,7681742,-1,7673074,7676627,"CH507-338C24.1",8,39.72,"lincRNA","lincRNA",12345
"ENSG00000277991","ENST00000623643",21,7669397,7681742,-1,7673217,7676592,"CH507-338C24.1",8,39.72,"lincRNA","lincRNA",12345
"ENSG00000228137","ENST00000444966",21,46246890,46247682,1,46246890,46247682,"AP001469.7",1,45.65,"antisense","antisense",792
"ENSG00000252619","ENST00000516810",21,42417497,42417593,-1,42417497,42417593,"RNU6-1149P",1,31.96,"snRNA","snRNA",96
"ENSG00000223768","ENST00000433465",21,45293285,45297354,1,45293285,45297354,"LINC00205",1,51.62,"lincRNA","lincRNA",4069
"ENSG00000221398","ENST00000408471",21,34456110,34456237,-1,34456110,34456237,"SNORA11",1,57.03,"snoRNA","snoRNA",127
"ENSG00000188155","ENST00000400368",21,44579796,44592505,-1,44591268,44592505,"KRTAP10-6",2,48.43,"protein_coding","protein_coding",12709
"ENSG00000188155","ENST00000622352",21,44579796,44592505,-1,44579796,44592469,"KRTAP10-6",2,48.43,"protein_coding","protein_coding",12709
"ENSG00000156256","ENST00000399975",21,29024629,29054488,1,29024629,29054488,"USP16",6,38.76,"protein_coding","protein_coding",29859
"ENSG00000156256","ENST00000399976",21,29024629,29054488,1,29024629,29054488,"USP16",6,38.76,"protein_coding","protein_coding",29859
"ENSG00000156256","ENST00000334352",21,29024629,29054488,1,29024651,29054488,"USP16",6,38.76,"protein_coding","protein_coding",29859
"ENSG00000156256","ENST00000474835",21,29024629,29054488,1,29024651,29054488,"USP16",6,38.76,"protein_coding","retained_intron",29859
"ENSG00000156256","ENST00000399973",21,29024629,29054488,1,29024656,29034919,"USP16",6,38.76,"protein_coding","protein_coding",29859
"ENSG00000156256","ENST00000485067",21,29024629,29054488,1,29052123,29054488,"USP16",6,38.76,"protein_coding","retained_intron",29859
"ENSG00000241123","ENST00000400372",21,44579455,44580604,-1,44579455,44580604,"KRTAP10-5",1,65.91,"protein_coding","protein_coding",1149
"ENSG00000236382","ENST00000412914",21,44702221,44702791,1,44702221,44702791,"KRTAP10-13P",1,67.78,"unprocessed_pseudogene","unprocessed_pseudogene",570
"ENSG00000215454","ENST00000400374",21,44573729,44575371,1,44573729,44575371,"KRTAP10-4",1,63.97,"protein_coding","protein_coding",1642
"ENSG00000281420","ENST00000626421",21,43748365,43748468,-1,43748365,43748468,"AP001052.1",1,60.58,"pseudogene","pseudogene",103
"ENSG00000185390","ENST00000332473",21,13349265,13350648,1,13349265,13350648,"FGF7P2",1,32.8,"unprocessed_pseudogene","unprocessed_pseudogene",1383
"ENSG00000221859","ENST00000380095",21,44637356,44638455,1,44637356,44638455,"KRTAP10-10",1,64.18,"protein_coding","protein_coding",1099
"ENSG00000160194","ENST00000460259",21,42879644,42913304,1,42879644,42909105,"NDUFV3",4,46.83,"protein_coding","processed_transcript",33660
"ENSG00000160194","ENST00000354250",21,42879644,42913304,1,42893265,42909105,"NDUFV3",4,46.83,"protein_coding","protein_coding",33660
"ENSG00000160194","ENST00000340344",21,42879644,42913304,1,42893268,42913304,"NDUFV3",4,46.83,"protein_coding","protein_coding",33660
"ENSG00000160194","ENST00000460740",21,42879644,42913304,1,42893321,42903931,"NDUFV3",4,46.83,"protein_coding","processed_transcript",33660
"ENSG00000232623","ENST00000450936",21,32306464,32308737,-1,32306464,32308737,"AP000266.7",1,48.46,"antisense","antisense",2273
"ENSG00000230870","ENST00000393804",21,31627127,31628600,-1,31627127,31628600,"FBXW11P1",1,44.37,"processed_pseudogene","processed_pseudogene",1473
"ENSG00000205726","ENST00000399353",21,33642400,33899861,1,33642400,33837018,"ITSN1",32,42.47,"protein_coding","protein_coding",257461
"ENSG00000205726","ENST00000444491",21,33642400,33899861,1,33642452,33735204,"ITSN1",32,42.47,"protein_coding","protein_coding",257461
"ENSG00000205726","ENST00000470742",21,33642400,33899861,1,33642453,33721991,"ITSN1",32,42.47,"protein_coding","processed_transcript",257461
"ENSG00000205726","ENST00000381318",21,33642400,33899861,1,33642458,33899861,"ITSN1",32,42.47,"protein_coding","protein_coding",257461
"ENSG00000205726","ENST00000381291",21,33642400,33899861,1,33642478,33838494,"ITSN1",32,42.47,"protein_coding","protein_coding",257461
"ENSG00000205726","ENST00000399367",21,33642400,33899861,1,33642483,33888608,"ITSN1",32,42.47,"protein_coding","protein_coding",257461
"ENSG00000205726","ENST00000399352",21,33642400,33899861,1,33642496,33838498,"ITSN1",32,42.47,"protein_coding","protein_coding",257461
"ENSG00000205726","ENST00000399355",21,33642400,33899861,1,33642498,33837293,"ITSN1",32,42.47,"protein_coding","protein_coding",257461
"ENSG00000205726","ENST00000399349",21,33642400,33899861,1,33642498,33838496,"ITSN1",32,42.47,"protein_coding","protein_coding",257461
"ENSG00000205726","ENST00000451686",21,33642400,33899861,1,33642542,33735093,"ITSN1",32,42.47,"protein_coding","protein_coding",257461
"ENSG00000205726","ENST00000381283",21,33642400,33899861,1,33718797,33772282,"ITSN1",32,42.47,"protein_coding","protein_coding",257461
"ENSG00000205726","ENST00000456489",21,33642400,33899861,1,33735041,33735626,"ITSN1",32,42.47,"protein_coding","protein_coding",257461
"ENSG00000205726","ENST00000488166",21,33642400,33899861,1,33754183,33772300,"ITSN1",32,42.47,"protein_coding","processed_transcript",257461
"ENSG00000205726","ENST00000474132",21,33642400,33899861,1,33774363,33775079,"ITSN1",32,42.47,"protein_coding","retained_intron",257461
"ENSG00000205726","ENST00000419241",21,33642400,33899861,1,33797554,33817416,"ITSN1",32,42.47,"protein_coding","nonsense_mediated_decay",257461
"ENSG00000205726","ENST00000440794",21,33642400,33899861,1,33799923,33817736,"ITSN1",32,42.47,"protein_coding","protein_coding",257461
"ENSG00000205726","ENST00000465143",21,33642400,33899861,1,33811204,33814507,"ITSN1",32,42.47,"protein_coding","retained_intron",257461
"ENSG00000205726","ENST00000487427",21,33642400,33899861,1,33818026,33829029,"ITSN1",32,42.47,"protein_coding","retained_intron",257461
"ENSG00000205726","ENST00000437126",21,33642400,33899861,1,33818383,33834396,"ITSN1",32,42.47,"protein_coding","nonsense_mediated_decay",257461
"ENSG00000205726","ENST00000428240",21,33642400,33899861,1,33818452,33829686,"ITSN1",32,42.47,"protein_coding","processed_transcript",257461
"ENSG00000205726","ENST00000472548",21,33642400,33899861,1,33829006,33837038,"ITSN1",32,42.47,"protein_coding","processed_transcript",257461
"ENSG00000205726","ENST00000479424",21,33642400,33899861,1,33829006,33837038,"ITSN1",32,42.47,"protein_coding","processed_transcript",257461
"ENSG00000205726","ENST00000462212",21,33642400,33899861,1,33829006,33837038,"ITSN1",32,42.47,"protein_coding","retained_intron",257461
"ENSG00000205726","ENST00000495656",21,33642400,33899861,1,33829006,33856793,"ITSN1",32,42.47,"protein_coding","processed_transcript",257461
"ENSG00000205726","ENST00000475422",21,33642400,33899861,1,33829006,33856793,"ITSN1",32,42.47,"protein_coding","retained_intron",257461
"ENSG00000205726","ENST00000489261",21,33642400,33899861,1,33829006,33856793,"ITSN1",32,42.47,"protein_coding","retained_intron",257461
"ENSG00000205726","ENST00000381284",21,33642400,33899861,1,33858697,33886354,"ITSN1",32,42.47,"protein_coding","protein_coding",257461
"ENSG00000205726","ENST00000420666",21,33642400,33899861,1,33875358,33886377,"ITSN1",32,42.47,"protein_coding","nonsense_mediated_decay",257461
"ENSG00000205726","ENST00000415023",21,33642400,33899861,1,33875360,33886354,"ITSN1",32,42.47,"protein_coding","protein_coding",257461
"ENSG00000205726","ENST00000379960",21,33642400,33899861,1,33750107,33836635,"ITSN1",32,42.47,"protein_coding","protein_coding",257461
"ENSG00000205726","ENST00000381285",21,33642400,33899861,1,33642478,33889305,"ITSN1",32,42.47,"protein_coding","protein_coding",257461
"ENSG00000205726","ENST00000399338",21,33642400,33899861,1,33718810,33817614,"ITSN1",32,42.47,"protein_coding","protein_coding",257461
"ENSG00000197381","ENST00000462214",21,45073853,45226560,1,45073853,45137326,"ADARB1",15,45.43,"protein_coding","processed_transcript",152707
"ENSG00000197381","ENST00000460734",21,45073853,45226560,1,45074569,45146295,"ADARB1",15,45.43,"protein_coding","processed_transcript",152707
"ENSG00000197381","ENST00000389861",21,45073853,45226560,1,45074600,45226560,"ADARB1",15,45.43,"protein_coding","processed_transcript",152707
"ENSG00000197381","ENST00000492414",21,45073853,45226560,1,45074600,45226560,"ADARB1",15,45.43,"protein_coding","nonsense_mediated_decay",152707
"ENSG00000197381","ENST00000496664",21,45073853,45226560,1,45074600,45226560,"ADARB1",15,45.43,"protein_coding","nonsense_mediated_decay",152707
"ENSG00000197381","ENST00000389863",21,45073853,45226560,1,45074600,45226560,"ADARB1",15,45.43,"protein_coding","protein_coding",152707
"ENSG00000197381","ENST00000348831",21,45073853,45226560,1,45074600,45226560,"ADARB1",15,45.43,"protein_coding","protein_coding",152707
"ENSG00000197381","ENST00000449478",21,45073853,45226560,1,45120900,45176126,"ADARB1",15,45.43,"protein_coding","protein_coding",152707
"ENSG00000197381","ENST00000464215",21,45073853,45226560,1,45128453,45171759,"ADARB1",15,45.43,"protein_coding","processed_transcript",152707
"ENSG00000197381","ENST00000360697",21,45073853,45226560,1,45171642,45226560,"ADARB1",15,45.43,"protein_coding","protein_coding",152707
"ENSG00000197381","ENST00000481022",21,45073853,45226560,1,45176410,45177547,"ADARB1",15,45.43,"protein_coding","processed_transcript",152707
"ENSG00000197381","ENST00000631642",21,45073853,45226560,1,45180436,45183447,"ADARB1",15,45.43,"protein_coding","processed_transcript",152707
"ENSG00000197381","ENST00000437626",21,45073853,45226560,1,45074600,45226559,"ADARB1",15,45.43,"protein_coding","protein_coding",152707
"ENSG00000197381","ENST00000611195",21,45073853,45226560,1,45134726,45144682,"ADARB1",15,45.43,"protein_coding","protein_coding",152707
"ENSG00000197381","ENST00000629643",21,45073853,45226560,1,45134796,45226559,"ADARB1",15,45.43,"protein_coding","protein_coding",152707
"ENSG00000273590","ENST00000624534",21,7744962,7777853,1,7744962,7749394,"SMIM11B",7,47.23,"protein_coding","retained_intron",32891
"ENSG00000273590","ENST00000622934",21,7744962,7777853,1,7744971,7772246,"SMIM11B",7,47.23,"protein_coding","protein_coding",32891
"ENSG00000273590","ENST00000619874",21,7744962,7777853,1,7744975,7758627,"SMIM11B",7,47.23,"protein_coding","protein_coding",32891
"ENSG00000273590","ENST00000612624",21,7744962,7777853,1,7744983,7772253,"SMIM11B",7,47.23,"protein_coding","protein_coding",32891
"ENSG00000273590","ENST00000624304",21,7744962,7777853,1,7745039,7756113,"SMIM11B",7,47.23,"protein_coding","protein_coding",32891
"ENSG00000273590","ENST00000624758",21,7744962,7777853,1,7745075,7758629,"SMIM11B",7,47.23,"protein_coding","protein_coding",32891
"ENSG00000273590","ENST00000623661",21,7744962,7777853,1,7748899,7777853,"SMIM11B",7,47.23,"protein_coding","protein_coding",32891
"ENSG00000214319","ENST00000398098",21,13676022,13677116,1,13676022,13677116,"CXADRP1",1,42.83,"processed_pseudogene","processed_pseudogene",1094
"ENSG00000215353","ENST00000400117",21,19759359,19760128,-1,19759359,19760128,"C1QBPP1",1,54.29,"processed_pseudogene","processed_pseudogene",769
"ENSG00000279773","ENST00000624520",21,13679300,13681138,-1,13679300,13681138,"AL050303.10",1,63.19,"TEC","TEC",1838
"ENSG00000233316","ENST00000432141",21,38206156,38208644,1,38206156,38208644,"DSCR10",2,53.48,"sense_intronic","sense_intronic",2488
"ENSG00000233316","ENST00000538415",21,38206156,38208644,1,38208135,38208460,"DSCR10",2,53.48,"sense_intronic","sense_intronic",2488
"ENSG00000271486","ENST00000603349",21,19620695,19621545,1,19620695,19621545,"AP000403.3",1,34.31,"processed_pseudogene","processed_pseudogene",850
"ENSG00000273692","ENST00000619798",21,13704853,13705518,1,13704853,13705518,"AL050303.12",1,74.92,"processed_pseudogene","processed_pseudogene",665
"ENSG00000159256","ENST00000492336",21,36320189,36386148,1,36320189,36339527,"MORC3",12,42.3,"protein_coding","retained_intron",65959
"ENSG00000159256","ENST00000400485",21,36320189,36386148,1,36320189,36376646,"MORC3",12,42.3,"protein_coding","protein_coding",65959
"ENSG00000159256","ENST00000487909",21,36320189,36386148,1,36320231,36376646,"MORC3",12,42.3,"protein_coding","processed_transcript",65959
"ENSG00000159256","ENST00000485933",21,36320189,36386148,1,36333419,36336990,"MORC3",12,42.3,"protein_coding","retained_intron",65959
"ENSG00000159256","ENST00000485299",21,36320189,36386148,1,36347872,36360049,"MORC3",12,42.3,"protein_coding","processed_transcript",65959
"ENSG00000159256","ENST00000484028",21,36320189,36386148,1,36361836,36369115,"MORC3",12,42.3,"protein_coding","retained_intron",65959
"ENSG00000159256","ENST00000546482",21,36320189,36386148,1,36369611,36386148,"MORC3",12,42.3,"protein_coding","nonsense_mediated_decay",65959
"ENSG00000159256","ENST00000549948",21,36320189,36386148,1,36369611,36386148,"MORC3",12,42.3,"protein_coding","nonsense_mediated_decay",65959
"ENSG00000159256","ENST00000551788",21,36320189,36386148,1,36369611,36386148,"MORC3",12,42.3,"protein_coding","nonsense_mediated_decay",65959
"ENSG00000159256","ENST00000551367",21,36320189,36386148,1,36369611,36386148,"MORC3",12,42.3,"protein_coding","processed_transcript",65959
"ENSG00000159256","ENST00000552581",21,36320189,36386148,1,36369611,36386148,"MORC3",12,42.3,"protein_coding","nonsense_mediated_decay",65959
"ENSG00000159256","ENST00000547657",21,36320189,36386148,1,36369611,36386148,"MORC3",12,42.3,"protein_coding","processed_transcript",65959
"ENSG00000233480","ENST00000443479",21,19893279,19899755,-1,19893279,19899755,"AP000946.2",1,35.19,"lincRNA","lincRNA",6476
"ENSG00000226771","ENST00000425058",21,21223295,21226829,-1,21223295,21226829,"AP001136.2",1,33.66,"antisense","antisense",3534
"ENSG00000274333","ENST00000619252",21,5553637,5614880,1,5553637,5590200,"RP11-717F1.2",13,40.97,"lincRNA","lincRNA",61243
"ENSG00000274333","ENST00000623449",21,5553637,5614880,1,5553659,5590178,"RP11-717F1.2",13,40.97,"lincRNA","lincRNA",61243
"ENSG00000274333","ENST00000623436",21,5553637,5614880,1,5553669,5590683,"RP11-717F1.2",13,40.97,"lincRNA","lincRNA",61243
"ENSG00000274333","ENST00000624627",21,5553637,5614880,1,5553669,5591228,"RP11-717F1.2",13,40.97,"lincRNA","lincRNA",61243
